high_voltage_feeder_uuid,interval_ts,high_voltage_feeder_id,red_voltage_min_lvt,red_voltage_max_lvt,red_voltage_avg_lvt,red_voltage_stddev_r,red_voltage_variance_r,red_current_sum_lct,red_count_z,white_voltage_min_lvt,white_voltage_max_lvt,white_voltage_avg_lvt,white_voltage_stddev_r,white_voltage_variance_r,white_current_sum_lct,white_count_z,blue_voltage_min_lvt,blue_voltage_max_lvt,blue_voltage_avg_lvt,blue_voltage_stddev_r,blue_voltage_variance_r,blue_current_sum_lct,blue_count_z,all_voltage_min_lvt,all_voltage_max_lvt,all_voltage_avg_lvt,all_voltage_stddev_r,all_voltage_variance_r,all_current_sum_lct,all_count_z
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 20:00:00.000000 +11:00,390,226.73,249.29,236.15663,3.4884837,12.1695175,1993.6484,752,225.52,243.28,235.64923,3.071492,9.434063,1515.1719,633,220.82,245.27,238.5549,3.227848,10.419003,1405.0288,635,220.82,249.29,237.52458,3.6790736,13.535583,6568.5415,2703
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 19:55:00.000000 +11:00,390,225.48,245.1,235.98888,3.2686923,10.684349,2076.3953,749,223.94,242.32,235.45824,3.3737955,11.382497,1578.4857,631,221.94,245.81,238.3737,3.1972904,10.222666,1528.6232,635,221.94,245.81,237.37015,3.666519,13.443361,6853.4067,2696
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 14:55:00.000000 +11:00,390,220.54,244.08,236.18404,3.2719011,10.705338,1595.9231,753,227.06,242.9,236.45374,3.0928137,9.565496,1162.9452,637,226.61,244.03,237.08067,2.81745,7.9380245,1104.7754,638,220.54,244.87,237.24136,3.28444,10.787547,4772.1895,2712
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 09:40:00.000000 +11:00,390,225.46,246.01,236.52213,3.2843857,10.7871895,1332.6687,754,224.02,245.39,236.67294,3.387803,11.47721,687.41693,637,226.04,247.55,237.78085,2.9175828,8.512289,740.05396,638,224.02,247.55,237.33626,3.327083,11.069482,2924.7397,2514
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 09:35:00.000000 +11:00,390,224.33,244.9,236.46092,3.3123162,10.971438,1484.5295,753,223.89,246.02,236.81662,3.5424242,12.54877,789.79456,636,226.26,246.2,237.73782,2.996832,8.981002,850.9112,638,223.89,247.16,237.38933,3.4155145,11.665739,3301.7102,2504
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 17:40:00.000000 +11:00,390,217.6,249.38,237.94673,3.5851622,12.853387,1285.9248,759,224.97,247.4,237.14743,3.4610894,11.979139,843.96063,640,227.29,245.25,238.71033,3.0468588,9.283349,704.57025,643,217.6,249.38,238.59662,3.5648293,12.708009,3821.8916,2725
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 17:35:00.000000 +11:00,390,220.91,247.6,238.56729,3.7310095,13.920431,1061.6238,758,224.22,246.58,237.73882,3.6662352,13.441281,769.0052,638,222.65,246.58,239.62727,2.8597777,8.1783285,566.96344,641,220.91,250.23,239.3296,3.677435,13.523527,3028.6628,2718
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 19:40:00.000000 +11:00,390,221.47,244.99,235.65842,3.351249,11.230869,2020.7195,752,224.74,245.92,235.24348,3.3053093,10.92507,1553.1272,634,226.22,245.89,238.16815,3.0829098,9.504333,1531.3855,637,221.47,245.92,237.1207,3.6642232,13.426531,6645.9946,2706
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 19:35:00.000000 +11:00,390,221.64,244.81,235.64049,3.105106,9.641684,1972.9697,756,223.82,246.34,234.89507,3.5306478,12.465473,1510.2931,636,226.49,244.74,237.28915,3.1492817,9.917975,1550.6705,640,220.45,246.34,236.72054,3.619588,13.101417,6617.175,2701
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 19:20:00.000000 +11:00,390,224.05,244.2,234.8098,3.75171,14.075328,2007.0664,752,219.66,241.2,234.31183,3.4186087,11.686886,1587.9698,632,228.8,244.83,238.06473,2.6629057,7.091067,1377.1141,636,219.66,244.83,236.44995,3.82503,14.630856,6504.58,2694
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 19:15:00.000000 +11:00,390,222.15,244.44,235.05954,3.5677993,12.729193,1980.2833,759,221.24,241.76,234.20859,3.5395765,12.528602,1677.8212,641,220.98,247.22,238.32195,3.098193,9.5988,1413.3041,641,220.98,247.22,236.5839,3.8924794,15.151396,6689.2285,2723
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 19:05:00.000000 +11:00,390,222.25,244.44,235.21918,3.3318794,11.10142,1764.2625,756,221.42,242.02,234.05374,3.5980363,12.945865,1608.086,636,220.41,245.89,238.50586,3.0462587,9.279693,1284.7919,638,220.41,245.89,236.66966,3.893489,15.159256,6177.2397,2714
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 19:30:00.000000 +11:00,390,226.26,244.65,235.40846,3.296722,10.868376,2007.2567,756,220.05,245.68,235.07362,3.4952016,12.2164345,1523.2498,638,228.48,245.36,237.68752,2.9031081,8.428037,1403.1206,641,220.05,245.68,236.82323,3.641281,13.258926,6550.9604,2721
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 19:25:00.000000 +11:00,390,224.67,244.69,235.05223,3.3747873,11.38919,1995.7509,757,220.08,241.86,234.72607,3.2368512,10.477205,1512.7242,637,228.61,244.64,237.50166,2.8519495,8.1336155,1467.3011,639,220.08,244.69,236.4961,3.6143486,13.063516,6656.39,2717
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 14:45:00.000000 +11:00,390,222.56,244.12,235.84096,3.3472166,11.203859,1662.7197,754,223.69,242.38,235.81244,3.3161764,10.9970255,1249.3275,639,227.65,243.22,237.02783,2.5765586,6.6386538,1051.7285,639,222.56,245.09,236.91498,3.3475761,11.206266,4772.6973,2718
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 14:40:00.000000 +11:00,390,225.57,244.1,236.52283,3.228367,10.422354,1557.1833,752,225.32,242.91,236.45125,3.2454998,10.53327,1172.2102,637,222.18,243.72,237.26201,2.879641,8.292333,1114.9517,637,222.18,245.59,237.43568,3.3286872,11.080159,4612.004,2713
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 23:30:00.000000 +11:00,390,229.44,246.32,238.79665,2.8504112,8.124844,1475.6085,756,221.62,244.1,238.00246,2.9624674,8.776214,1107.2041,636,230.1,247.2,240.45714,3.094204,9.574098,1084.6384,638,221.62,247.2,239.69559,3.2925956,10.841187,4894.7446,2716
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 23:25:00.000000 +11:00,390,228.92,246.14,238.6665,2.868502,8.228303,1443.2269,756,224.63,244.09,237.91714,2.7617915,7.6274924,1092.7467,637,230.18,247.04,240.20427,2.871791,8.247183,1056.209,640,221.19,247.04,239.55365,3.1870818,10.15749,4773.248,2717
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 23:20:00.000000 +11:00,390,228.58,246.05,238.73582,2.9191973,8.521713,1417.4155,750,225.53,244.21,237.83365,2.7774208,7.7140665,1090.9946,630,229.43,247.38,240.07964,2.90689,8.450008,1137.5137,632,223.29,247.38,239.52148,3.2180946,10.356133,4847.4453,2693
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 22:45:00.000000 +11:00,390,228.16,245.81,238.16112,2.8935928,8.37288,1519.303,755,220.77,243.88,237.02745,3.1919007,10.1882305,1216.4451,636,229.03,247.25,239.93054,2.9363842,8.622352,1130.7106,638,219.08,247.25,239.00266,3.3718956,11.36968,5216.333,2715
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 22:40:00.000000 +11:00,390,229.1,247.53,238.2448,3.0748494,9.454699,1541.1128,752,224.28,244.42,237.42389,2.8394117,8.062259,1218.0803,634,229.98,247.34,240.05421,2.907658,8.454475,1172.3401,636,222.03,247.53,239.21852,3.3259084,11.0616665,5300.1436,2705
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 22:35:00.000000 +11:00,390,228.71,245.72,237.7975,3.0399137,9.241075,1614.6499,751,226.64,243.43,237.07169,3.0001023,9.000613,1200.5847,633,229.07,246.28,239.70166,2.938303,8.633624,1216.7317,634,222.12,246.3,238.84854,3.36192,11.302507,5377.0605,2704
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 22:30:00.000000 +11:00,390,228.32,246.2,238.12912,3.0016012,9.00961,1607.6335,755,226.94,244.05,237.14966,3.165318,10.019238,1257.4534,637,230.42,246.79,240.16904,2.955874,8.73719,1207.7418,640,217.62,246.79,239.12439,3.443614,11.858478,5486.8506,2710
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 22:25:00.000000 +11:00,390,225.79,245.1,236.92142,3.0427713,9.258457,1631.5099,755,225.61,245.08,236.0619,3.2807317,10.7632,1272.1188,636,229.4,245.59,239.06267,2.8564284,8.159183,1257.2153,638,223.62,245.59,238.015,3.4564278,11.946893,5620.7715,2711
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 22:20:00.000000 +11:00,390,227.02,247.62,238.95839,3.236439,10.474537,1659.3418,755,227.12,247.49,238.7554,3.129043,9.790911,1183.4839,636,231.38,248.26,241.35622,2.8494115,8.119146,1250.8898,638,227.02,248.26,240.30814,3.4584305,11.960741,5637.702,2713
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 22:15:00.000000 +11:00,390,224.3,247.7,238.97432,3.4075344,11.611291,1716.8114,757,229.91,245.16,238.59863,3.0136118,9.081857,1212.3757,637,231.37,248.31,241.32925,2.9042492,8.434664,1297.7496,640,224.3,248.31,240.28363,3.5255451,12.429468,5788.9355,2718
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 22:10:00.000000 +11:00,390,225.7,247.64,238.72745,3.2892203,10.81897,1723.8448,753,229.97,247.02,238.46342,2.9947019,8.968239,1234.488,634,231.1,248.53,241.21942,3.0023854,9.014318,1282.8895,635,225.7,248.53,240.12537,3.5233269,12.413833,5762.01,2700
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 22:05:00.000000 +11:00,390,224.23,247.08,238.4401,3.2194788,10.365045,1779.4138,757,228.51,244.95,238.25288,2.9325657,8.599942,1320.6235,636,231.14,248.55,241.25403,3.0201,9.121005,1245.2175,638,224.23,248.55,239.95715,3.5225017,12.408019,5913.1836,2713
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 22:00:00.000000 +11:00,390,227.5,247.76,238.93694,3.1923394,10.1910305,1770.389,755,228.37,245.29,238.42656,3.0835543,9.508307,1373.1985,637,225.19,248.89,241.79367,3.0796263,9.484098,1268.6382,638,225.19,248.89,240.36673,3.6009276,12.96668,5951.601,2711
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 21:55:00.000000 +11:00,390,226.73,247.02,238.19737,3.1964743,10.217447,1789.3104,752,229.76,245.09,238.00563,2.9652796,8.792883,1355.4235,634,224.42,248.4,241.22852,3.0007305,9.004384,1213.0267,635,224.42,248.4,239.79005,3.5823393,12.833155,5970.0234,2707
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 21:40:00.000000 +11:00,390,225.3,246.54,237.59703,3.211082,10.311048,1763.1095,754,227.18,245.31,237.19492,3.1321025,9.810066,1359.4478,636,228.3,247.21,240.19171,3.1053953,9.64348,1327.5543,638,225.3,247.64,238.97621,3.6123164,13.04883,6074.138,2711
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 21:30:00.000000 +11:00,390,222.06,246.11,237.23807,3.3724158,11.373188,1773.0918,755,225.02,243.68,236.5069,3.0679173,9.412117,1418.6853,636,228.4,246.74,239.57733,2.8426933,8.080905,1350.908,639,222.06,246.74,238.43571,3.5611572,12.681841,6108.6777,2713
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 21:25:00.000000 +11:00,390,223.84,245.25,237.03632,3.3320372,11.102471,1849.7216,756,228.31,243.81,236.44122,3.1526299,9.939075,1459.9622,636,229.46,246.65,239.78676,2.7467492,7.5446305,1349.5862,639,223.84,246.65,238.43726,3.6005917,12.964261,6225.042,2713
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 21:20:00.000000 +11:00,390,225.56,245.13,236.46071,3.3865926,11.469009,1904.662,751,225.86,243.03,236.12788,3.2503035,10.564473,1436.747,633,229.85,246.34,239.63031,2.7166388,7.380126,1344.1509,637,225.56,246.4,238.05507,3.6598861,13.394767,6311.9775,2702
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 11:15:00.000000 +11:00,390,223.25,252.62,237.15417,3.9920158,15.936191,683.84717,748,223.2,248.31,236.90363,3.970624,15.765855,261.80545,631,224,247.58,237.10611,2.9117167,8.478094,30.425102,632,223.2,252.62,237.35211,3.6601138,13.396433,643.18475,2492
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 21:05:00.000000 +11:00,390,227.19,245.31,235.96443,3.2487278,10.554232,1891.5608,755,221.82,244.21,235.59683,3.3200684,11.022854,1501.1115,635,228.82,245.84,239.07645,2.8675897,8.223071,1403.6941,638,221.82,246.51,237.53806,3.701196,13.698851,6422.9346,2708
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 20:40:00.000000 +11:00,390,225.06,245.86,236.74599,3.1910405,10.182739,1879.4888,761,227.1,247.75,236.10931,3.4569263,11.950339,1507.3206,641,230.97,246.46,239.35898,2.829007,8.00328,1474.8352,643,225.06,247.75,238.12527,3.639394,13.245189,6465.7207,2728
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 20:35:00.000000 +11:00,390,227.77,245.63,236.65375,3.2091703,10.298774,1920.0754,752,226.75,243.33,235.94603,3.1457798,9.89593,1482.7357,633,229.38,246.53,238.70744,2.9771836,8.863623,1487.3778,638,226.75,246.53,237.83737,3.5297287,12.458984,6445.807,2701
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 20:30:00.000000 +11:00,390,224.31,245.43,236.71869,3.341854,11.167989,1973.7555,755,226.06,243.62,236.02875,3.3185103,11.01251,1539.7975,638,231.06,246.84,239.27838,2.7137651,7.3645215,1411.1348,639,224.31,246.84,238.04257,3.5839663,12.844814,6616.0127,2713
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 20:25:00.000000 +11:00,390,222.01,245.59,236.72675,3.3900528,11.492458,2028.4642,747,224.79,244.43,236.2362,3.4690585,12.034368,1481.3771,627,231.47,247.07,239.37654,2.6836479,7.2019663,1401.9612,633,222.01,247.07,238.18733,3.6406,13.253967,6584.342,2693
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 20:20:00.000000 +11:00,390,220.24,245.37,236.54596,3.3577263,11.274326,1999.8552,750,225.38,246.44,235.9657,3.321502,11.032375,1540.1241,633,223.42,246.62,239.175,2.8507338,8.126683,1401.1938,635,220.24,246.72,237.9588,3.6477594,13.3061495,6625.226,2701
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 20:15:00.000000 +11:00,390,221.04,245.39,236.94731,3.3439152,11.181769,1936.1146,756,223.29,244.78,236.03065,3.1877954,10.162039,1448.0281,637,222.62,246.19,239.25894,2.9951122,8.970696,1343.4152,639,221.04,246.51,238.11693,3.6179302,13.089419,6422.587,2713
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 20:10:00.000000 +11:00,390,226.58,245.03,236.24435,3.1939948,10.201603,1999.2952,759,221.9,243.92,235.3715,3.3352652,11.123993,1528.1172,642,221.82,245.7,238.62143,2.889303,8.348072,1402.2482,644,221.82,245.7,237.47989,3.6093545,13.027439,6588.058,2729
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 21:00:00.000000 +11:00,390,225.62,245.68,235.62672,3.2897418,10.822401,1888.6597,758,219.43,243.3,235.2746,3.3635356,11.313373,1508.0458,637,229.22,245.49,238.5517,2.735115,7.4808545,1441.537,640,219.43,245.68,237.16806,3.6634932,13.421183,6468.7144,2719
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 20:55:00.000000 +11:00,390,225.89,244.97,235.6384,3.0532722,9.322472,1886.4031,757,219.63,242.86,234.94707,3.48634,12.154568,1486.8381,638,228.4,245.03,238.41304,2.7850819,7.756681,1393.8451,640,219.63,245.09,237.01016,3.6266596,13.152659,6395.6177,2721
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 20:50:00.000000 +11:00,390,225.91,244.98,235.88365,3.326073,11.062761,1991.9257,752,222.58,242.78,235.2839,3.5706482,12.749529,1498.1613,633,229.47,245.8,238.89664,2.7717276,7.6824737,1398.5555,638,222.58,245.8,237.3759,3.7199,13.837656,6545.123,2707
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 20:45:00.000000 +11:00,390,227.45,245.12,236.10788,3.1195028,9.7312975,1862.3721,754,223.8,242.57,235.50949,3.3076599,10.940614,1487.1676,634,229.6,246.02,238.5369,3.0284421,9.171462,1517.5596,636,223.8,246.02,237.45369,3.6115298,13.043147,6472.277,2710
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 15:35:00.000000 +11:00,390,225.83,244.7,236.7983,3.2881994,10.812256,1421.086,754,221.68,245.2,236.94443,3.5971394,12.939411,1002.476,637,223.55,247.3,237.4944,2.8920147,8.3637495,902.3152,639,221.68,247.3,237.73996,3.415165,11.663351,3998.1597,2711
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 15:30:00.000000 +11:00,390,222.2,242.65,235.62631,3.2467196,10.541188,1409.2317,754,224.55,243.4,236.00645,3.3704023,11.3596115,835.8462,635,226.18,243.04,236.58614,2.6593647,7.072221,816.7924,637,222.2,245.25,236.69156,3.3000638,10.890421,3749.0415,2709
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 21:15:00.000000 +11:00,390,227.32,245.73,236.27438,3.207678,10.289198,1949.2166,754,217.52,243.07,235.67258,3.3946297,11.523511,1500.335,634,229.48,245.8,239.1331,2.8764608,8.274027,1394.5294,636,217.52,246.01,237.73358,3.695601,13.657466,6371.8647,2707
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 21:10:00.000000 +11:00,390,226.79,245.28,236.00168,3.3297334,11.087125,1909.0044,753,221.68,242.66,235.73793,3.2643075,10.655704,1448.3639,634,227.71,245.59,238.88208,3.0282845,9.170507,1357.2737,637,221.68,247.21,237.5647,3.712482,13.782522,6319.791,2707
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 15:20:00.000000 +11:00,390,221.81,243.56,235.21573,3.355001,11.256032,1309.3171,748,218.34,241.84,235.48784,3.4317167,11.776679,899.77545,630,225.55,242.36,235.91005,2.693833,7.256737,795.3346,633,218.34,244.59,236.17154,3.3460054,11.195753,3782.9873,2695
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 15:10:00.000000 +11:00,390,222.36,241.66,234.42232,3.3506927,11.227142,1542.6378,754,216.54,241.04,234.68874,3.3516767,11.233737,1096.9115,640,225.88,241.82,235.39915,2.5693188,6.6013985,998.87256,638,216.54,243.44,235.48575,3.3231714,11.0434675,4530.7407,2717
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 15:05:00.000000 +11:00,390,224.45,244.67,236.66655,3.2111533,10.311505,1458.1412,752,221.98,243.79,236.8151,3.2161953,10.343912,1061.1829,637,227.76,244.24,237.82016,2.4747422,6.124349,954.47614,637,221.98,246.14,237.73177,3.216043,10.342933,4357.3774,2713
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 15:00:00.000000 +11:00,390,224.62,248.42,236.70647,3.426321,11.7396755,1480.2611,751,226.33,242.91,236.66069,3.119442,9.730919,1102.7474,632,226.74,243.8,237.44156,2.6796079,7.1802983,1060.7476,636,224.62,248.42,237.60341,3.2857447,10.796119,4454.7583,2703
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 14:50:00.000000 +11:00,390,220.33,244.02,236.17885,3.2271748,10.414658,1571.3083,754,223.91,243.16,236.38222,3.4628365,11.991237,1206.7438,638,226.28,244.22,237.38602,2.717538,7.385014,1015.2977,639,220.33,245.11,237.34755,3.3692007,11.351513,4557.016,2718
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 15:45:00.000000 +11:00,390,223.89,253.01,239.76233,3.6980348,13.675462,618.5863,751,227.36,248.45,239.70694,3.4538605,11.9291525,273.6812,637,226.67,249.77,239.6367,3.169143,10.043467,185.93175,641,223.89,253.01,240.26985,3.5400298,12.531811,1086.9469,2712
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 15:40:00.000000 +11:00,390,225.34,249.8,238.32245,3.3500984,11.22316,1275.414,754,227.4,245.83,238.49019,3.2807307,10.763194,866.01276,636,224.86,247.5,238.82608,2.8078272,7.8838935,762.86383,638,224.86,249.8,239.16983,3.3069568,10.935964,3602.8594,2711
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 23:55:00.000000 +11:00,390,228.42,244.45,237.8034,2.688069,7.225716,1406.1045,755,221.05,242.9,236.98172,3.030231,9.182301,1042.6516,635,229.57,245.72,239.23701,2.819835,7.9514694,1059.6005,637,220.48,245.72,238.59666,3.1775014,10.096515,4717.663,2713
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 23:50:00.000000 +11:00,390,228.8,245.26,238.08234,2.6435547,6.9883814,1338.5544,757,222.29,245.55,237.05998,3.166846,10.0289135,1088.3063,637,229.92,246.48,239.51465,2.788671,7.7766857,1084.6085,639,220.62,246.48,238.82477,3.208153,10.292246,4723.703,2715
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 23:45:00.000000 +11:00,390,229.86,246.19,238.77974,2.6877792,7.224157,1369.6857,755,225.44,243.93,237.82253,2.9965658,8.979406,1116.349,636,231.14,247.25,240.37239,2.8616984,8.189318,1035.7131,638,223.84,247.25,239.59776,3.1986,10.231043,4746.8535,2707
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 16:15:00.000000 +11:00,390,221.02,245.72,236.80147,3.6775029,13.524027,813.0125,757,226.83,247.7,236.27872,3.1940231,10.201784,509.79736,637,221.28,244.33,236.68306,3.1218543,9.745974,353.4445,640,221.02,248.34,237.16574,3.4696577,12.038524,1853.128,2709
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 09:55:00.000000 +11:00,390,222.44,247.07,238.23979,3.4512832,11.911355,1337.7844,748,225.46,251.46,238.91472,3.644262,13.280646,647.5619,632,227.58,247.03,239.6431,2.9046042,8.436726,658.02374,636,222.44,251.46,239.24591,3.4322805,11.78055,2765.9631,2497
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 09:50:00.000000 +11:00,390,224.61,246.65,237.86362,3.5907173,12.89325,1157.9893,752,226.9,252.46,238.19168,3.5972657,12.940321,618.3061,632,226.49,246.62,239.29512,2.9021342,8.422382,549.54474,634,224.61,252.46,238.77654,3.4630582,11.992773,2396.2212,2503
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 09:45:00.000000 +11:00,390,222.43,245.13,235.55022,3.5584192,12.662348,1268.8356,752,224.89,245.64,235.71796,3.3757076,11.395402,732.09,633,224.88,247.64,236.98763,3.0241883,9.145715,676.73193,635,222.43,247.64,236.41676,3.4376502,11.817438,2777.7234,2503
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 15:15:00.000000 +11:00,390,221.52,243.89,235.0075,3.4250607,11.731041,1437.9725,751,219.25,241.67,235.36603,3.243229,10.518534,1013.21497,634,225.49,242.5,236.38416,2.7105062,7.3468437,822.4849,634,219.25,244.47,236.22977,3.351178,11.230393,4064.7944,2700
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 15:55:00.000000 +11:00,390,226.4,259.1,240.38974,3.924609,15.402555,430.4416,748,225.4,248.28,240.00226,3.5118763,12.333275,138.04846,632,228.92,249.5,240.2141,3.2074392,10.287666,-80.90436,634,225.4,259.1,240.69962,3.6334317,13.201826,420.87277,2700
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 15:50:00.000000 +11:00,390,222.01,253.98,240.10005,3.8838387,15.084203,549.0669,750,229.26,250.45,240.27542,3.5136077,12.345439,177.38506,634,229.23,249.69,240.49763,3.1022637,9.62404,-0.18252563,636,222.01,253.98,240.8244,3.5992098,12.954311,557.1996,2703
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 15:25:00.000000 +11:00,390,222.18,247.7,235.55669,3.4434867,11.857601,1385.4045,759,219.56,242.35,235.60616,3.495275,12.216948,897.69275,640,224.93,242.81,236.29187,2.7941332,7.807181,832.9731,642,219.56,247.7,236.42876,3.3816545,11.435587,3791.173,2724
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 16:20:00.000000 +11:00,390,222.99,244.62,236.3389,3.411939,11.641328,1063.8066,758,222.58,245.69,236.03377,3.4348586,11.798254,658.9265,637,220.31,244.16,236.66306,2.9874232,8.924697,540.77545,640,220.31,247.73,236.9788,3.4889388,12.172693,2398.8801,2713
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 16:10:00.000000 +11:00,390,221.77,246.81,237.57474,3.8600824,14.900235,698.04767,753,224.02,250.4,237.59822,3.435223,11.800757,251.53484,630,224.96,245.93,237.31778,3.2695882,10.690207,219.63086,634,221.77,250.4,238.08852,3.6189759,13.096987,1109.7212,2701
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 16:05:00.000000 +11:00,390,224.12,257.25,237.37134,4.048502,16.39037,705.2652,755,221.71,245.04,236.83289,3.244957,10.529745,440.6553,635,225.23,247.76,237.2571,3.081741,9.4971285,171.98235,638,221.71,257.25,237.71684,3.5693653,12.740368,1480.1425,2709
68d04df6-fa1f-4908-a90e-20a079ef491c,2023-02-08 16:00:00.000000 +11:00,390,224.59,253.09,237.509,3.6828647,13.563493,745.4636,754,221.57,246.67,237.09009,3.5462675,12.576013,438.06946,636,225.93,249.34,237.58234,3.0320444,9.193294,262.60614,641,221.57,253.09,237.92032,3.5418777,12.544898,1693.0963,2708
